num,playerID,yearID,stint,teamID,IgID,G,AB,R,H,B2,B3,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,prev_salary,salary
94161,weeksri01,2010,1,MIL,NL,160,651,112,175,32,4,29,83,11,4,76,184,0,25,0,2,5,2750000,4500000
94165,wellsra01,2010,1,CHN,NL,32,52,1,9,2,0,0,3,0,0,2,15,0,0,9,0,3,427000,475000
94172,whiteel03,2010,1,SFN,NL,56,126,19,30,6,1,4,10,1,2,8,35,0,3,3,0,4,405000,425000
94174,wietema01,2010,1,BAL,AL,130,446,37,111,22,1,11,55,0,1,47,94,7,2,0,7,13,400000,452250
94180,willire03,2010,1,LAA,AL,97,159,23,41,7,0,0,8,2,4,19,26,0,1,3,0,1,625000,775000
94181,wilsobo02,2010,1,LAA,AL,40,96,12,22,6,0,4,15,0,0,8,23,0,0,2,0,3,402000,416000
94182,wilsobr01,2010,1,SFN,NL,70,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6500000,6500000
94183,wilsocj01,2010,1,TEX,AL,33,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100000,7000000
94184,wilsoja02,2010,1,SEA,AL,61,193,17,48,11,1,0,14,1,2,7,35,0,3,5,3,2,5000000,5000000
94189,wolfra02,2010,1,MIL,NL,36,77,11,19,4,0,0,5,1,0,1,24,0,0,4,1,2,8800276,9500000
94192,woodbr01,2010,1,LAA,AL,81,226,20,33,2,0,4,14,1,0,6,71,0,2,8,1,3,410000,420000
94200,wrighda03,2010,1,NYN,NL,157,587,87,166,36,3,29,103,19,11,69,161,9,2,0,12,12,10250000,14250000
94204,wuertmi01,2010,1,OAK,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,2800000
94205,youklke01,2010,1,BOS,AL,102,362,77,111,26,5,19,62,4,1,58,67,3,10,0,5,4,9375000,12250000
94207,youngch04,2010,1,ARI,NL,156,584,94,150,33,0,27,91,28,7,74,145,0,2,1,3,10,3450000,5200000
94208,youngde03,2010,1,MIN,AL,153,570,77,170,46,1,21,112,5,4,28,81,5,6,0,9,16,2600000,5375000
94211,youngmi02,2010,1,TEX,AL,157,656,99,186,36,3,21,91,4,2,50,115,4,1,0,11,21,13174974,16174974
94213,zambrca01,2010,1,CHN,NL,42,52,5,12,0,0,1,6,0,0,2,15,0,0,2,1,0,18875000,18875000
94216,zieglbr01,2010,1,OAK,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,1250000
94218,zimmery01,2010,1,WAS,NL,142,525,85,161,32,0,25,85,4,1,69,98,6,4,0,5,16,6350000,9025000
94219,zitoba01,2010,1,SFN,NL,34,51,1,6,0,0,0,2,0,0,1,17,0,0,14,0,0,18500000,18500000
94220,zobribe01,2010,1,TBA,AL,151,541,77,129,28,2,10,75,24,3,92,107,1,3,7,12,10,438100,4687300
94221,zumayjo01,2010,1,DET,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915000,1400000
94222,abadfe01,2011,1,HOU,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418000,485000
94223,abreubo01,2011,1,LAA,AL,142,502,54,127,30,1,8,60,21,5,78,113,5,1,1,3,8,9000000,9000000
94233,affelje01,2011,1,SFN,NL,67,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4500000,5000000
94234,alberma01,2011,1,BOS,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875000,1075000
94243,alvarpe01,2011,1,PIT,NL,74,235,18,45,9,1,4,19,1,0,24,80,1,2,1,0,11,2050000,2200000
94247,anderbr04,2011,1,OAK,AL,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,3250000
94249,andinro01,2011,1,BAL,AL,139,457,63,120,22,0,5,36,13,3,41,83,0,3,9,1,14,421500,1300000
94250,andruel01,2011,1,TEX,AL,150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17,452180,2625000
94252,ankieri01,2011,1,WAS,NL,122,380,46,91,20,0,9,37,10,3,29,96,1,2,3,1,7,1500000,1250000
94253,arencjp01,2011,1,TOR,AL,129,443,47,97,20,4,23,78,1,1,36,133,3,4,0,3,6,417400,489600
94254,arredjo01,2011,1,CIN,NL,53,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,480000,800000
94255,arrieja01,2011,1,BAL,AL,22,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,419000,488500
94256,arroybr01,2011,1,CIN,NL,36,57,1,6,2,0,0,2,0,0,1,27,0,0,8,0,0,7666666,8166666
94261,avilaal01,2011,1,DET,AL,141,464,63,137,33,4,19,82,3,1,73,131,9,3,3,8,8,425000,510000
94265,axforjo01,2011,1,MIL,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442500,525000
94267,aybarer01,2011,1,LAA,AL,143,556,71,155,33,8,10,59,30,6,31,68,1,6,9,3,13,3000000,5075000
94271,baileho02,2011,1,CIN,NL,23,39,7,11,2,0,0,2,0,0,1,11,0,0,5,0,1,441000,2425000
94272,bakerje03,2011,1,CHN,NL,81,201,20,54,12,1,3,23,0,0,10,46,0,0,0,1,8,1175000,1375000
94274,bakersc02,2011,1,MIN,AL,23,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,5000000,6500000
94276,balfogr01,2011,1,OAK,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750000,4000000
94278,bardda01,2011,1,BOS,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505000,1612500
94281,barneda01,2011,1,CHN,NL,143,529,66,146,23,6,2,43,9,2,22,67,2,8,7,4,14,417000,500000
94282,bartlja01,2011,1,SDN,NL,139,554,61,136,22,3,2,40,23,10,48,98,0,5,5,6,13,4000000,5500000
94283,bartoda02,2011,1,OAK,AL,67,236,27,50,13,0,0,21,2,1,39,47,3,2,0,3,6,425000,1100000
94285,bastaan01,2011,1,PHI,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419000,505000
94288,bautijo02,2011,1,TOR,AL,149,513,105,155,24,2,43,103,9,5,132,111,24,6,0,4,8,8000000,14000000
94290,bayja01,2011,1,NYN,NL,123,444,59,109,19,1,12,57,11,1,56,109,3,2,1,6,8,18125000,18125000
94291,beachbr01,2011,1,ATL,NL,25,43,0,3,0,0,0,1,0,0,1,22,0,0,6,0,0,416500,495000
94292,beatope01,2011,1,NYN,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,487500
94295,beckejo02,2011,1,BOS,AL,30,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17000000,17000000
94296,beckhgo01,2011,1,CHA,AL,150,499,60,115,23,0,10,44,5,3,35,111,0,13,7,3,6,485000,520000
94300,belisma01,2011,1,COL,NL,74,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2350000,3775000
94305,beltbr01,2011,1,SFN,NL,63,187,21,42,6,1,9,18,3,2,20,57,1,2,0,0,3,414000,481000
94306,beltrad01,2011,1,TEX,AL,124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13,14000000,15000000
94309,benoijo01,2011,1,DET,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,5500000
94314,berkmla01,2011,1,SLN,NL,145,488,90,147,23,2,31,94,2,6,92,93,17,3,0,4,7,8000000,12000000
94317,betanra01,2011,1,COL,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775000,4000000
94323,billich01,2011,1,LAN,NL,32,56,4,9,3,0,1,4,0,0,4,23,0,0,5,0,0,6275000,9000000
94326,blackni01,2011,1,MIN,AL,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,4750000
94329,blanche01,2011,1,ARI,NL,37,100,12,25,3,1,8,12,0,1,12,21,1,0,0,0,2,1000000,1250000
94330,blankky01,2011,1,SDN,NL,55,170,21,39,7,1,7,26,2,0,16,51,0,2,0,2,3,424700,492400
94331,blantjo01,2011,1,PHI,NL,11,11,1,2,0,0,0,2,0,0,0,3,0,0,1,0,0,10500000,10500000
94332,blevije01,2011,1,OAK,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,490000
94333,bloomwi01,2011,1,ARI,NL,97,350,44,93,10,2,4,26,20,10,23,51,3,4,2,2,3,900000,1900000
94334,blumge01,2011,1,ARI,NL,23,49,8,11,3,0,2,10,0,0,5,9,1,1,0,0,2,1350000,1350000
94335,boescbr01,2011,1,DET,AL,115,428,75,121,25,1,16,54,5,3,35,83,2,5,0,4,7,430000,502500
94337,boggsmi01,2011,1,SLN,NL,51,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,431000,506000
94343,bourjpe01,2011,1,LAA,AL,147,502,72,136,26,11,12,43,22,9,32,124,0,10,7,1,7,414000,500000
94353,bradeda01,2011,1,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350000,3350000
94355,brantmi02,2011,1,CLE,AL,114,451,63,120,24,4,7,46,13,5,34,76,2,3,3,5,11,421800,495300
94358,braunry02,2011,1,MIL,NL,150,563,109,187,38,6,33,111,33,6,58,93,2,5,0,3,9,4287500,7111111
94359,braybi01,2011,1,CIN,NL,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645000,1417500
94362,brignre01,2011,1,TBA,AL,92,249,18,48,4,0,1,15,3,1,10,63,1,1,4,0,2,425400,490600
94371,bruceja01,2011,1,CIN,NL,157,585,84,150,27,2,32,97,8,7,71,158,14,5,1,2,8,2791666,5041666
94373,buchhcl01,2011,1,BOS,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555000,3750000
94381,bumgama01,2011,1,SFN,NL,35,59,5,7,4,0,0,3,0,0,5,18,0,0,11,0,0,450000,560000
94384,burnese01,2011,1,WAS,NL,69,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1350000,2350000
94392,butlebi03,2011,1,KCA,AL,159,597,74,174,44,0,19,95,2,1,66,95,15,3,0,7,16,3500000,8500000
94393,byrdati01,2011,1,NYN,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,1000000
94394,byrdma01,2011,1,CHN,NL,119,446,51,123,22,2,9,35,3,2,25,78,2,8,1,2,13,5500000,6500000
94395,cabreas01,2011,1,CLE,AL,151,604,87,165,32,3,25,92,17,5,44,119,5,11,4,4,10,2025000,4550000
94398,cabremi01,2011,1,DET,AL,161,572,111,197,48,0,30,105,2,1,108,89,22,3,0,5,24,20000000,21000000
94403,cainma01,2011,1,SFN,NL,35,66,5,9,1,0,1,6,0,0,3,30,0,0,8,1,0,7333333,15333333
94404,cairomi01,2011,1,CIN,NL,102,245,33,65,8,2,8,33,3,4,18,36,1,7,3,3,3,1000000,1000000
94405,callaal01,2011,1,LAA,AL,141,475,54,137,23,0,6,46,8,1,58,48,8,1,0,2,11,2000000,3150000
94411,canoro01,2011,1,NYA,AL,159,623,104,188,46,7,28,118,8,2,38,96,11,12,0,8,18,10000000,14000000
94414,cappsma01,2011,1,MIN,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7150000,4500000
94426,carraca01,2011,1,CLE,AL,21,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,415800,488500
94427,carradj01,2011,1,NYN,NL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200000,1200000
94434,casilal01,2011,1,MIN,AL,97,323,52,84,21,4,2,21,15,4,28,45,0,3,8,3,4,865000,1382500
94435,cassebo01,2011,1,LAA,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,490000
94440,castrst01,2011,1,CHN,NL,158,674,91,207,36,9,10,66,22,9,35,96,2,2,0,4,20,440000,567000
94446,chacijh01,2011,1,COL,NL,33,61,3,10,1,0,0,4,0,0,1,12,0,1,5,0,0,419000,482000
94448,chambjo03,2011,1,NYA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,1675000
94449,chapmar01,2011,1,CIN,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835772,4835772
94452,chaveer01,2011,1,NYA,AL,58,160,16,42,7,1,2,26,0,0,14,34,3,0,0,1,4,1500000,900000
94454,chenbr01,2011,1,KCA,AL,25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2000000,4500000
94458,choosh01,2011,1,CLE,AL,85,313,37,81,11,3,8,36,12,5,36,78,3,6,0,3,7,3975000,4900000
94464,clippty01,2011,1,WAS,NL,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,443000,1650000
94468,cokeph01,2011,1,DET,AL,48,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,440000,1100000
94471,colliti01,2011,1,KCA,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,495725
94478,contrjo01,2011,1,PHI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,2500000
94486,correke01,2011,1,PIT,NL,27,46,0,4,2,0,0,3,0,0,1,19,0,0,8,0,0,4000000,4000000
94492,craigal01,2011,1,SLN,NL,75,200,33,63,15,0,11,40,5,0,15,40,0,1,1,2,7,414000,495000
94493,crainje01,2011,1,CHA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,4500000
94496,crawfca02,2011,1,BOS,AL,130,506,65,129,29,7,11,56,18,6,23,104,1,3,2,4,7,14857142,20357142
94497,crispco01,2011,1,OAK,AL,136,531,69,140,27,5,8,54,49,9,41,65,2,1,4,6,11,5750000,6000000
94499,crowaa01,2011,1,KCA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,1600000
94502,cruzne02,2011,1,TEX,AL,124,475,64,125,28,1,29,87,9,5,33,116,1,2,0,3,8,3650000,6250000
94505,cuetojo01,2011,1,CIN,NL,24,47,3,3,0,0,0,0,0,0,2,11,0,0,7,0,0,3400000,5400000
94510,danksjo01,2011,1,CHA,AL,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,2000000
94518,davisik02,2011,1,NYN,NL,36,129,20,39,8,1,7,25,0,0,17,31,3,1,0,2,5,432000,506690
94519,davisra01,2011,1,TOR,AL,95,320,44,76,21,6,1,29,34,11,15,63,0,1,1,1,4,2500000,2750000
94520,daviswa01,2011,1,TBA,AL,30,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,434100,1500000
94525,dejesiv02,2011,1,LAN,NL,17,32,2,6,0,0,0,1,0,0,2,11,0,0,1,0,1,414000,480500
94530,delarjo01,2011,1,COL,NL,10,21,1,5,0,0,0,3,0,0,0,10,0,0,2,0,0,10000000,10500000
94536,dempsry01,2011,1,CHN,NL,35,58,1,5,0,0,0,0,0,0,1,19,0,0,10,0,0,13500000,14000000
94537,denorch01,2011,1,SDN,NL,111,307,38,85,13,2,5,19,11,6,28,49,1,1,2,2,10,800000,1165000
94539,descada01,2011,1,SLN,NL,148,326,35,86,20,3,1,28,2,2,33,65,9,3,10,3,3,414000,495000
94540,desmoia01,2011,1,WAS,NL,154,584,65,148,27,5,8,49,25,10,35,139,2,4,11,5,9,441500,512500
94548,dickera01,2011,1,NYN,NL,33,59,0,8,0,0,0,2,0,0,1,11,0,0,9,0,1,2750000,4750000
94557,donalja01,2011,1,CLE,AL,39,132,13,42,6,1,1,8,3,2,7,35,0,3,0,1,2,423200,484000
94560,doubrfe01,2011,1,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,484000
94562,downsma01,2011,1,HOU,NL,106,199,29,55,18,0,10,41,0,0,17,47,0,5,0,1,3,421000,487500
94563,downssc01,2011,1,LAA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,5000000
94564,drabeky01,2011,1,TOR,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416000,485900
94566,drewst01,2011,1,ARI,NL,86,321,44,81,21,5,5,45,4,4,30,74,0,1,1,1,3,4650000,7750000
94567,dudalu01,2011,1,NYN,NL,100,301,38,88,21,3,10,50,1,0,33,57,3,7,1,5,5,414000,497318
94568,duensbr01,2011,1,MIN,AL,33,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,462500,515000
94572,duncash01,2011,1,CLE,AL,76,223,29,58,17,0,11,47,0,1,19,56,1,3,0,2,7,500000,500000
94573,dunnad01,2011,1,CHA,AL,122,415,36,66,16,0,11,42,0,1,75,177,0,4,0,2,10,12000000,14000000
94581,ellisaj01,2011,1,LAN,NL,31,85,8,23,1,1,2,11,0,1,14,16,0,3,1,0,2,421000,490000
94584,ellsbja01,2011,1,BOS,AL,158,660,119,212,46,5,32,105,39,15,52,98,1,9,3,5,8,2400000,8050000
94587,encared01,2011,1,TOR,AL,134,481,70,131,36,0,17,55,8,2,43,77,2,3,0,3,17,2500000,3500000
94593,escobal02,2011,1,KCA,AL,158,548,69,139,21,8,4,46,26,9,25,73,1,4,18,3,10,428000,519500
94595,escobyu01,2011,1,TOR,AL,133,513,77,149,24,3,11,48,3,3,61,70,1,6,5,5,14,2900000,5000000
94596,espinda01,2011,1,WAS,NL,158,573,72,135,29,5,21,66,17,6,57,166,4,19,5,4,6,415000,506000
94598,ethiean01,2011,1,LAN,NL,135,487,67,142,30,0,11,62,0,1,58,103,9,3,0,3,8,9500000,10950000
94603,farnsky01,2011,1,TBA,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,3300000
94607,feldmsc01,2011,1,TEX,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400000,6500000
94608,felizne01,2011,1,TEX,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457160,502000
94612,figgich01,2011,1,SEA,AL,81,288,24,54,11,1,1,15,11,6,21,42,1,0,2,2,6,9500000,9500000
94620,floydga01,2011,1,CHA,AL,31,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5000000,7000000
94624,fowlede01,2011,1,COL,NL,125,481,84,128,35,15,5,45,12,9,68,130,3,6,7,1,6,424000,2350000
94629,francje02,2011,1,KCA,AL,153,601,77,171,47,4,20,87,22,10,37,123,3,8,0,10,17,2500000,6750000
94632,frasoja01,2011,1,TOR,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,3750000
94635,freemfr01,2011,1,ATL,NL,157,571,67,161,32,0,21,76,4,4,53,142,3,6,0,5,15,414000,535000
94636,freesda01,2011,1,SLN,NL,97,333,41,99,16,1,10,55,1,0,24,75,0,4,0,2,18,416000,508000
94637,frierer01,2011,1,SDN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417100,489100
94639,fuentbr01,2011,1,OAK,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,5000000
94644,fuldsa01,2011,1,TBA,AL,105,308,41,74,18,5,3,27,20,8,32,49,0,1,4,1,3,418300,489400
94650,gallayo01,2011,1,MIL,NL,33,68,10,15,4,0,1,4,0,0,3,24,0,0,7,0,0,3500000,5750000
94653,garcija01,2011,1,SFN,NL,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1300000,2200000
94654,garcija02,2011,1,SLN,NL,32,62,3,6,0,0,1,6,0,0,1,18,0,0,5,0,1,437000,3375000
94655,gardnbr01,2011,1,NYA,AL,159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5,529500,2800000
94659,garzama01,2011,1,CHN,NL,31,64,2,6,0,0,0,1,0,0,1,42,0,1,5,0,1,5950000,9500000
94668,getzch01,2011,1,KCA,AL,118,380,50,97,6,3,0,26,21,7,30,45,0,3,14,2,5,443000,967500
94669,giambja01,2011,1,COL,NL,64,131,20,34,6,0,13,32,0,0,17,45,0,3,0,1,1,1000000,1000000
94683,gomezca01,2011,1,MIL,NL,94,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2,1500000,1962500
94686,gonzaad01,2011,1,BOS,AL,159,630,108,213,45,3,27,117,1,0,74,119,20,6,0,5,28,6300000,21857142
94689,gonzaca01,2011,1,COL,NL,127,481,92,142,27,3,26,92,20,5,48,105,8,7,0,6,11,1428571,5428571
94695,gordoal01,2011,1,KCA,AL,151,611,101,185,45,4,23,87,17,8,67,139,2,7,0,3,9,1400000,4775000
94698,gorzeto01,2011,1,WAS,NL,30,28,2,3,0,0,0,1,0,0,2,13,0,0,3,0,0,2100000,3000000
94700,grandcu01,2011,1,NYA,AL,156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12,8250000,10000000
94705,greenty02,2011,1,SLN,NL,58,104,22,22,5,0,1,11,11,0,13,31,2,4,0,0,3,415500,483000
94706,gregelu01,2011,1,SDN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447800,1550000
94707,greggke01,2011,1,BAL,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,5200000
94708,greinza01,2011,1,MIL,NL,29,49,6,7,0,0,1,1,1,0,3,9,0,0,7,0,0,13500000,13500000
94711,guerrma02,2011,1,LAN,NL,70,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2461499,4711499
94715,gutiefr01,2011,1,SEA,AL,92,322,26,72,13,0,1,19,13,2,16,56,1,1,3,2,6,4312500,5812500
94719,gwynnto02,2011,1,LAN,NL,136,312,37,80,12,6,2,22,22,6,23,61,1,1,2,2,2,675000,850000
94721,hafnetr01,2011,1,CLE,AL,94,325,41,91,16,0,13,57,0,0,36,78,5,6,0,1,7,13000000,13000000
94725,hairssc01,2011,1,NYN,NL,79,132,20,31,8,1,7,24,1,1,11,34,2,2,0,0,2,1100000,1100000
94726,hallaro01,2011,1,PHI,NL,32,74,3,9,2,0,0,3,0,0,2,35,0,0,16,0,1,20000000,20000000
94731,hamelco01,2011,1,PHI,NL,33,69,2,11,0,1,0,3,0,1,3,33,0,0,3,0,2,9500000,15000000
94732,hamiljo03,2011,1,TEX,AL,121,487,80,145,31,5,25,94,8,1,39,93,13,2,0,10,8,8750000,15250000
94738,hanigry01,2011,1,CIN,NL,91,266,27,71,6,0,6,31,0,0,35,32,3,2,1,0,3,550000,1300000
94739,hannaja01,2011,1,CLE,AL,110,320,38,80,16,2,8,40,2,1,38,80,0,2,4,2,7,500000,1135000
94740,hanrajo01,2011,1,PIT,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,4100000
94741,hansoto01,2011,1,ATL,NL,22,39,0,2,0,0,0,0,0,0,0,15,0,0,6,0,1,456500,535000
94742,happja01,2011,1,HOU,NL,29,43,3,7,1,0,1,4,0,0,3,17,0,0,7,0,0,474000,2350000
94745,hardyjj01,2011,1,BAL,AL,129,527,76,142,27,0,30,80,0,0,31,92,3,2,2,5,10,5850000,7416666
94746,harenda01,2011,1,LAA,AL,35,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,12750000,12750000
94750,harrima01,2011,1,TEX,AL,31,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,428830,2950000
94752,hartco01,2011,1,MIL,NL,130,492,80,140,25,4,26,63,7,6,51,114,1,4,3,1,12,6833333,9333333
94755,hawksbl01,2011,1,LAN,NL,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,426000,495000
94759,headlch01,2011,1,SDN,NL,113,381,43,110,28,1,4,44,13,2,52,92,8,2,1,3,6,2325000,3475000
94761,heisech01,2011,1,CIN,NL,120,279,44,71,9,1,18,50,6,1,19,78,3,5,1,4,1,419000,495000
94762,hellije01,2011,1,TBA,AL,29,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,418400,489500
94764,heltoto01,2011,1,COL,NL,124,421,59,127,27,0,14,69,0,1,59,71,5,3,0,8,6,20275000,6075000
94770,hernada01,2011,1,ARI,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423500,499000
94772,hernafe02,2011,1,SEA,AL,33,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,11700000,19700000
94775,herndda01,2011,1,PHI,NL,45,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,425000,495000
94778,herrejo03,2011,1,COL,NL,104,281,28,68,5,1,3,14,4,4,28,40,0,1,10,0,7,419000,482000
94781,heywaja01,2011,1,ATL,NL,128,396,50,90,18,2,14,42,9,2,51,93,4,4,0,3,7,496500,565000
94787,hinsker01,2011,1,ATL,NL,117,236,24,55,10,0,10,28,0,1,26,71,1,1,0,1,5,1350000,1600000
94788,hochelu01,2011,1,KCA,AL,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1760000,3510000
94791,hollade01,2011,1,TEX,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431810,1000000
94793,hollima01,2011,1,SLN,NL,124,446,83,132,36,0,22,75,2,1,60,93,4,8,0,2,21,16317774,16292362
94798,howarry01,2011,1,PHI,NL,152,557,81,141,30,1,33,116,1,0,75,172,16,7,0,5,10,20000000,20000000
94799,howeljp01,2011,1,TBA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,1350000
94801,hudsoda01,2011,1,ARI,NL,33,65,5,18,3,0,1,14,0,0,3,21,0,0,11,0,2,419000,504000
94803,hudsoor01,2011,1,SDN,NL,119,398,54,98,15,3,7,43,19,3,49,84,6,2,1,4,5,4000000,5500000
94804,hudsoti01,2011,1,ATL,NL,33,69,4,8,1,0,1,4,0,0,4,20,0,0,7,0,1,9000000,9000000
94805,huffau01,2011,1,SFN,NL,150,521,45,128,27,1,12,59,5,3,47,90,6,2,0,9,11,10000000,10000000
94810,hugheph01,2011,1,NYA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,3200000
94811,humbeph01,2011,1,CHA,AL,28,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,500000,530000
94812,hundlni01,2011,1,SDN,NL,82,281,34,81,16,5,9,29,1,1,22,74,3,4,0,1,3,439900,2000000
94814,hunteto01,2011,1,LAA,AL,156,580,80,152,24,2,23,82,5,7,62,125,2,4,0,3,24,18500000,18500000
94822,ingebr01,2011,1,DET,AL,102,269,29,53,10,2,3,23,1,1,24,74,0,2,5,3,9,5500000,5500000
94826,izturma01,2011,1,LAA,AL,122,449,51,124,35,0,5,38,9,6,33,65,3,8,0,4,6,3266666,3966666
94827,jacksau01,2011,1,DET,AL,153,591,90,147,22,11,10,45,22,5,56,181,3,4,14,3,11,440000,500000
94835,janseke01,2011,1,LAN,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416000,491000
94836,janssca01,2011,1,TOR,AL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095000,2000000
94839,jayjo02,2011,1,SLN,NL,159,455,56,135,24,2,10,37,6,7,28,81,1,7,9,4,11,416000,504000
94841,jenksbo01,2011,1,BOS,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,6000000
94843,jepseke01,2011,1,LAA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435000,501000
94844,jeterde01,2011,1,NYA,AL,131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5,10,14729364,15729364
94850,johnsch05,2011,1,HOU,NL,107,378,32,95,21,3,7,42,2,2,16,97,3,7,0,4,2,424000,495000
94852,johnsel02,2011,1,TBA,AL,70,160,20,31,7,2,4,17,6,7,14,53,0,0,6,1,3,414900,486100
94853,johnsji04,2011,1,BAL,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975000,2625000
